,mean_pos_prob,mean_neg_prob,mean_prob,median_pos_prob,median_neg_prob,median_prob,std_pos_prob,std_neg_prob,std_prob,entropy_pos_prob,entropy_neg_prob,entropy_prob,rs_pos_percent,rs_neg_percent,rs_pos_high_percent,rs_conf_percent,slide_name,patient
10,0.4063895810005211,0.214208271422029,0.2239802024175455,0.3824268501996994,0.211803978383541,0.2144956105947494,0.0472930400712861,0.0571461725056541,0.0706726457752254,3.044522437723422,5.971261839790463,6.023447592961033,0.0274509803921568,0.5124183006535947,0.0,0.5398692810457516,TCGA-CH-5737-01Z-00-DX1,TCGA-CH-5737
11,0.4023583404272794,0.1964968968141653,0.2017417743584484,0.3751003017276525,0.1903764184564352,0.1912289873510599,0.0767937474678099,0.057389343187679,0.0663776175453517,2.995732273553991,6.639875833826535,6.665683717782406,0.0222222222222222,0.85,0.0,0.8722222222222222,TCGA-CH-5739-01Z-00-DX1,TCGA-CH-5739
12,0.4299023672938347,0.233676720691725,0.245536512519325,0.39117167532444,0.231083435639739,0.2394762877747416,0.1288569750246494,0.0564133155040986,0.0781346821388628,2.3978952727983707,5.14166355650266,5.204006687076794,0.0287206266318537,0.4464751958224543,0.0026109660574412,0.4751958224543081,TCGA-CH-5740-01Z-00-DX1,TCGA-CH-5740
13,0.3920321994066931,0.2577064617536179,0.2782616458072913,0.3806286120414734,0.2594084509834646,0.2749742264300585,0.033765901900044,0.0531266618662667,0.070049574312475,3.7612001156935615,5.472270673671475,5.638354669333744,0.0895833333333333,0.4958333333333333,0.0,0.5854166666666667,TCGA-CH-5741-01Z-00-DX1,TCGA-CH-5741
14,0.4337975983321666,0.2271387335502852,0.2474595495677986,0.4064104190468788,0.2226180079579353,0.231990702226758,0.081464367073438,0.0641674266669879,0.0902599323044874,3.9702919135521206,6.186208623900495,6.289715570908999,0.0318701142513529,0.2922429344558027,0.0,0.3241130487071557,TCGA-CH-5744-01Z-00-DX1,TCGA-CH-5744
15,0.4290073539316654,0.1967458243316716,0.2011839427316715,0.4234769025444984,0.1934397244825959,0.1978293269872665,0.0525630760455316,0.0577575158525651,0.0657631230615437,1.0986122886681096,5.0369526024136295,5.056245805348309,0.0122448979591836,0.6285714285714286,0.0,0.6408163265306123,TCGA-CH-5745-01Z-00-DX1,TCGA-CH-5745
16,0.3956769324235013,0.2426065437323847,0.2602227315444261,0.3806129244714975,0.2450394205749035,0.2533552863448858,0.0425495565102549,0.0551671589759904,0.0727212694183159,4.304065093204169,6.343880434126331,6.466144724237617,0.0809628008752735,0.6225382932166302,0.0,0.7035010940919038,TCGA-CH-5746-01Z-00-DX1,TCGA-CH-5746
17,0.4110701266238968,0.2027216302250566,0.2149301210666728,0.3952905303239822,0.1992948227375745,0.2041465702280402,0.0595623451896063,0.0655637006309207,0.0815398706003626,5.1179938124167546,7.894690850425622,7.955074273262697,0.04,0.6426347305389222,0.0,0.6826347305389222,TCGA-CH-5750-01Z-00-DX1,TCGA-CH-5750
18,0.4001453878295111,0.2151348692412795,0.2248390994397085,0.3921131300926208,0.213820082321763,0.219276417531073,0.0421307126252554,0.0633959594667058,0.0748493424457002,4.343805421853686,7.237778191923441,7.291656209174459,0.0389873417721519,0.7043037974683545,0.0,0.7432911392405064,TCGA-CH-5751-01Z-00-DX1,TCGA-CH-5751
19,0.4022188825770798,0.2339088582461654,0.2513956140208059,0.3796538183093071,0.2318427086621522,0.2426305777579546,0.0647440113735905,0.058996787414274,0.0786751456085363,4.276666119016054,6.431331081933479,6.541029999189902,0.0565149136577708,0.4874411302982731,0.0,0.5439560439560439,TCGA-CH-5752-01Z-00-DX1,TCGA-CH-5752
20,0.3960440835054916,0.2002387566769365,0.2058291509015321,0.3793008948862553,0.1958069435507058,0.1980183409154415,0.0544780005492333,0.0609721314463953,0.0689846005165525,4.369447852467019,7.896552701643039,7.925518979786926,0.0196517412935323,0.6686567164179105,0.0,0.6883084577114428,TCGA-CH-5753-01Z-00-DX1,TCGA-CH-5753
21,0.3569757686555386,0.1626380740065218,0.1634960770734049,0.3569757686555386,0.1614567548036575,0.1615773759409785,0.0031606604477265,0.0532003985459616,0.0546274159400441,0.6931471805599453,6.111467339502676,6.115892125483035,0.0040816326530612,0.9204081632653062,0.0,0.9244897959183672,TCGA-CH-5754-01Z-00-DX1,TCGA-CH-5754
22,0.4061405436736013,0.1937548018383192,0.20434467262235,0.3864634784311056,0.1830437736585736,0.1882494416087866,0.0732939576414207,0.0658468196805625,0.0807193889034231,2.890371757896165,5.83773044716594,5.888877958332882,0.0221948212083847,0.4229346485819975,0.0,0.4451294697903822,TCGA-CH-5761-01Z-00-DX1,TCGA-CH-5761
23,0.3882716651138617,0.2182133745706569,0.2245392859887127,0.3768761703372001,0.2165930915623903,0.2191620062291622,0.0429787382579225,0.0570107682126795,0.0650656715684929,4.852030263919617,8.105609402299894,8.143517405797482,0.0220461591457113,0.5706166035136067,0.0,0.5926627626593179,TCGA-CH-5763-01Z-00-DX1,TCGA-CH-5763
24,0.4206114728214299,0.2018903233208704,0.2096118681228855,0.3924751273542642,0.1971415662765503,0.2003047334402799,0.0814163778944542,0.0579982142474862,0.071446087455793,3.828641396489094,7.136483208590246,7.172424577124845,0.0258136924803591,0.7053872053872053,0.0,0.7312008978675645,TCGA-CH-5764-01Z-00-DX1,TCGA-CH-5764
25,0.3922304069354784,0.2146610365818542,0.2238604136001744,0.3834406717121601,0.2149119793623685,0.2190452174097299,0.0286153900087072,0.0634697484200022,0.0735643204135819,3.7612001156935615,6.668228248417402,6.721425700790645,0.0247126436781609,0.4522988505747126,0.0,0.4770114942528735,TCGA-CH-5765-01Z-00-DX1,TCGA-CH-5765
26,0.3816717682778835,0.2441195133620316,0.2482460810095071,0.362092631906271,0.2449552344530821,0.250700979270041,0.0348970902778905,0.0548705776692148,0.0591633191082395,1.0986122886681096,4.574710978503383,4.60517018598809,0.0189873417721519,0.6139240506329114,0.0,0.6329113924050633,TCGA-CH-5766-01Z-00-DX1,TCGA-CH-5766
27,0.3941627584465525,0.241201194978118,0.2547158712685018,0.3866279206424952,0.2442268490046262,0.2526743264496326,0.0298487874711536,0.0545632239457745,0.068415391586876,3.091042453358315,5.424950017481404,5.5174528964647065,0.0555555555555555,0.5732323232323232,0.0,0.6287878787878788,TCGA-CH-5767-01Z-00-DX1,TCGA-CH-5767
28,0.3900553309065954,0.2119247493360905,0.2160950305099819,0.3779197615385055,0.2104996820539235,0.2116695552319288,0.0319204099251773,0.0575383135589497,0.0630975691199159,1.945910149055313,5.676753802268281,5.700443573390687,0.015625,0.6517857142857143,0.0,0.6674107142857143,TCGA-CH-5768-01Z-00-DX1,TCGA-CH-5768
29,0.4076381820045849,0.2199262452261537,0.2318333456934422,0.3888105522096157,0.2208479693531989,0.2270213982462882,0.0553562228055948,0.0596792077056112,0.0749767621965583,3.526360524616162,6.218600119691729,6.284134161070801,0.0253920836445108,0.3749066467513069,0.0,0.4002987303958177,TCGA-CH-5769-01Z-00-DX1,TCGA-CH-5769
30,0.4732191711621151,0.1952528422813348,0.2057184420132919,0.401361641138792,0.1910984665527939,0.1937660056352615,0.1475368480621842,0.0615255329945229,0.0851992286932835,5.416100402204422,8.657129031713755,8.695506726812651,0.0167385805683678,0.427838119327481,0.0015622675197143,0.4445766998958488,TCGA-EJ-5494-01Z-00-DX1,TCGA-EJ-5494
31,0.4433255002399286,0.1779982541785243,0.1810592105366979,0.380095702111721,0.1727910279296338,0.17356997679919,0.1433073716058772,0.056904488523099,0.0650938470880824,4.234106504597258,8.684739462628038,8.696343057044556,0.0052897884084636,0.4532352039251763,0.0005366452008586,0.4585249923336399,TCGA-EJ-5496-01Z-00-DX1,TCGA-EJ-5496
32,0.4149662372986317,0.1865892059345397,0.1896740586309243,0.3825726221501827,0.1818815739825368,0.1828503852337598,0.0900487812764578,0.0567496769595461,0.0630953488382354,5.241747015059643,9.532641238823578,9.54624101669844,0.0075247840108293,0.5495481148226301,0.0001194410160449,0.5570728988334595,TCGA-EJ-5497-01Z-00-DX1,TCGA-EJ-5497
33,0.4590857164228367,0.1919256415056272,0.1980804421382376,0.4039460660517215,0.18652477376163,0.1880133040994406,0.1279138167155125,0.0548299553200443,0.0701378369420337,5.686975356339819,9.434283603460957,9.457590998633624,0.0108252908150159,0.4590657223588125,0.000477046713882,0.4698910131738285,TCGA-EJ-5498-01Z-00-DX1,TCGA-EJ-5498
34,0.5005239848473841,0.2038324567336648,0.2248361204983895,0.4299448385834694,0.1992211532220243,0.2052067115157842,0.1484587961696539,0.0596306015962587,0.1032125489925488,6.278521424165844,8.853093836138495,8.926517509850122,0.0394405801391149,0.5176853633269203,0.0036258694686991,0.5571259434660352,TCGA-EJ-5499-01Z-00-DX1,TCGA-EJ-5499
35,0.4106378984346805,0.1703245471439835,0.1720549383281983,0.3842199220508336,0.1638637950085103,0.1643490978144109,0.0787409004906513,0.0521285889810106,0.0561698879886217,5.099866427824199,10.02623601779518,10.03346262895787,0.0054521276595744,0.7517287234042553,3.324468085106383e-05,0.7571808510638298,TCGA-EJ-5502-01Z-00-DX1,TCGA-EJ-5502
36,0.5777071978734888,0.1736900583092567,0.1910915455938585,0.5696977204084397,0.1628044711053371,0.1677063852176069,0.2038678251461015,0.0586255006968137,0.1083718425979253,3.1354942159291497,6.236369590203704,6.280395838960194,0.0233977619532044,0.5198372329603256,0.0091556459816887,0.54323499491353,TCGA-EJ-5504-01Z-00-DX1,TCGA-EJ-5504
37,0.3967418998039582,0.1565388741142922,0.1574477950921341,0.3730024519562721,0.1491059810109435,0.1492372403573244,0.0838525727376209,0.0513911779560768,0.0536096604168573,3.091042453358315,8.664232934065552,8.66802408111882,0.0028493718430255,0.7501618961274447,0.0001295169019557,0.7530112679704701,TCGA-EJ-5505-01Z-00-DX1,TCGA-EJ-5505
38,0.4360618107469269,0.1932125851950152,0.1988773187500058,0.3956875751167535,0.1875197022221982,0.1897242989763617,0.1038796172644642,0.0553325211522152,0.0677020477266568,4.682131227124218,8.416709652837913,8.440312147080277,0.011056511056511,0.4629402129402129,0.0004095004095004,0.473996723996724,TCGA-EJ-5507-01Z-00-DX1,TCGA-EJ-5507
39,0.4813335906279106,0.2163382180619586,0.2492548780575384,0.4246753391623497,0.2138052936643362,0.2263159611076116,0.1346926673008524,0.0637300826234574,0.1159681860975241,6.814542897259962,8.767640577257792,8.900276348631271,0.0572811871227364,0.4038606639839034,0.0036468812877263,0.4611418511066398,TCGA-EJ-5508-01Z-00-DX1,TCGA-EJ-5508
40,0.4139808108899052,0.1986224165499126,0.2033780688708694,0.3832287310063839,0.1938819317147135,0.1955535405874252,0.0821462770015003,0.0566292579634152,0.0654700978028751,6.068425588244111,9.858992871737282,9.88132444298504,0.0139476318083492,0.6176670002905756,0.0001291447389661,0.6316146320989249,TCGA-EJ-5509-01Z-00-DX1,TCGA-EJ-5509
41,0.4191126180071665,0.1581704729533685,0.1594195783419831,0.3816339728236198,0.1517067328840494,0.151954806819558,0.1047284874008799,0.0512027698843591,0.0546398654816121,4.532599493153256,9.869672204041397,9.874470603465635,0.0035094339622641,0.729622641509434,0.0001509433962264,0.7331320754716981,TCGA-EJ-5510-01Z-00-DX1,TCGA-EJ-5510
42,0.4103358393146637,0.1742112023702539,0.1764307739575314,0.3834819643199443,0.1671166173368692,0.1677446594741194,0.0811478763671369,0.054068074691605,0.0589605103222933,4.543294782270004,9.200895913148186,9.21034037197618,0.0055274608961542,0.5825002940138775,0.000117605550982,0.5880277549100318,TCGA-EJ-5512-01Z-00-DX1,TCGA-EJ-5512
43,0.4510207384672561,0.1769228209644694,0.1828000594387398,0.4017603901773691,0.1710249038413167,0.1725304425880313,0.1245936796983923,0.0581125471403282,0.0722012272951509,5.793013608384143,9.613736674915238,9.635412009723266,0.0131552560863113,0.6003689888902258,0.0007620422732924,0.6135242449765371,TCGA-EJ-5515-01Z-00-DX1,TCGA-EJ-5515
44,0.4629210962800354,0.1877447304105683,0.1960895758252489,0.4092544675618409,0.1822695739753544,0.1846393469348549,0.1289599121670722,0.0572080003335356,0.0768295615757803,5.505331535932364,8.970304952991755,9.001099725830969,0.0198051686659689,0.6332823444167136,0.001529667498591,0.6530875130826825,TCGA-EJ-5516-01Z-00-DX1,TCGA-EJ-5516
45,0.4328329030341571,0.1917901314644168,0.1980313028540223,0.3913827557861805,0.1867441855743527,0.1884312048926949,0.1052078363542355,0.0554392141736316,0.0688836446839784,5.493061443340547,9.120634458891688,9.146867949020608,0.0142563801701378,0.5363449691991786,0.0005280140803754,0.5506013493693165,TCGA-EJ-5517-01Z-00-DX1,TCGA-EJ-5517
46,0.4584249967867296,0.2112457204570805,0.223665109874247,0.4014723701775074,0.2069878653436899,0.2111573249101638,0.134159301658704,0.0562986492814434,0.0826359779332055,6.180016653652573,9.119320973589016,9.170871628065814,0.0317596002104155,0.6003419253024724,0.0024986849026827,0.632101525512888,TCGA-EJ-5518-01Z-00-DX1,TCGA-EJ-5518
47,0.5166283832425147,0.187787694946335,0.2087674951315392,0.4282726830244064,0.1806088048405945,0.1865255400165915,0.1731592047963091,0.0619762455157856,0.1093832207801626,6.098074282166241,8.784162222270478,8.850087606689566,0.0306917718463342,0.4503758879922753,0.005310711083523,0.4810676598386095,TCGA-EJ-5519-01Z-00-DX1,TCGA-EJ-5519
48,0.4640129114164033,0.2041631554117189,0.2169471585725913,0.4029679045081138,0.1998556574434042,0.2039131750911474,0.1387223654796675,0.057693170135904,0.0852484175192771,5.631211781821365,8.592671652592145,8.643120748014026,0.0231978049388875,0.4483246029766359,0.0018292175937474,0.4715224079155234,TCGA-EJ-5521-01Z-00-DX1,TCGA-EJ-5521
49,0.4073321526690766,0.1743416845397686,0.1764872311425965,0.3906013628840446,0.1686826096475124,0.1693422651849687,0.0696878386895501,0.0523965035587277,0.0570845029215539,3.295836866004329,7.97418866928601,7.983440063006542,0.0046423658872077,0.499484181568088,0.0,0.5041265474552957,TCGA-EJ-5522-01Z-00-DX1,TCGA-EJ-5522
50,0.4906129908603098,0.1760459222564007,0.1824784212451771,0.4092946517467498,0.1685963953845202,0.1701295038871467,0.1660189989018538,0.0565099635808902,0.07531257627817,5.662960480135947,9.53213397405673,9.55279468027494,0.0141927853341218,0.6798738419081412,0.002020500689927,0.694066627242263,TCGA-EJ-5524-01Z-00-DX1,TCGA-EJ-5524
51,0.5057069313089655,0.1783392647801092,0.1858710795573243,0.4172633980214595,0.1718863356485962,0.173483521528542,0.1704861023717548,0.0610910258660375,0.0819624771157639,4.595119850134591,8.343791731996841,8.3670677328386,0.0115667718191377,0.4911788760369202,0.0016357051057366,0.5027456478560579,TCGA-EJ-5525-01Z-00-DX1,TCGA-EJ-5525
52,0.4316369397301696,0.1755249068500639,0.1783498735866939,0.3931107811629772,0.1695402858406305,0.1700991145521402,0.1074950345221205,0.0520305578052896,0.0593224345440587,4.634728988229635,9.13075589263334,9.141847375530883,0.0057703081232493,0.5173669467787115,0.0001680672268907,0.5231372549019608,TCGA-EJ-5526-01Z-00-DX1,TCGA-EJ-5526
53,0.4186318861820676,0.1852287863580388,0.1901318416344331,0.3935462212562561,0.1787798285484313,0.1800724410079419,0.0797397292798116,0.0553254523007778,0.0651885419124216,4.7095302013123375,8.551208070003513,8.572438665642217,0.0135613927916921,0.6320097739767868,0.000122174709835,0.6455711667684789,TCGA-EJ-5530-01Z-00-DX1,TCGA-EJ-5530
54,0.454557750161205,0.1832514361571388,0.1885013164557663,0.3837228362262248,0.1784284796565771,0.1795035149157047,0.1414373845995775,0.0573294103282968,0.0706702071607352,3.332204510175204,7.257707677160042,7.277247726631485,0.008363201911589,0.4238351254480286,0.0005973715651135,0.4321983273596176,TCGA-EJ-5531-01Z-00-DX1,TCGA-EJ-5531
55,0.4241627174294713,0.1757159763549463,0.1787950171631348,0.3861121537536383,0.1698389936238526,0.1707607985194772,0.0981421962844282,0.0550941532037339,0.0622152319454947,4.060443010546419,8.438582790834326,8.451053388911692,0.0073791348600508,0.5880407124681933,0.0001272264631043,0.5954198473282443,TCGA-EJ-5532-01Z-00-DX1,TCGA-EJ-5532
56,0.3871539038937125,0.1600710769118118,0.1611032715799114,0.3750380737334489,0.1532386788725852,0.1535324574634431,0.0351676964754029,0.0536313968232764,0.0556962726216722,3.5835189384561104,8.972590668272613,8.977146484808475,0.0029823544031149,0.6531356142821638,0.0,0.6561179686852787,TCGA-EJ-5542-01Z-00-DX1,TCGA-EJ-5542
57,0.4409546249037357,0.1618517805805771,0.163990744328893,0.3912461847811936,0.1543398556485772,0.1548110919073224,0.114074510761026,0.0516931261212309,0.0578198767504157,4.897839799950912,9.761405420601674,9.769098649497476,0.0042840244253332,0.5547172224175965,0.0002237923207263,0.5590012468429297,TCGA-EJ-7314-01Z-00-DX1,TCGA-EJ-7314
58,0.5027834206851928,0.1542731973891378,0.1554783294632797,0.4075246924161911,0.1494387457892298,0.1496454195212572,0.1831958670360044,0.049790534555671,0.05480391436565,4.234106504597258,9.897720957641788,9.901184903473451,0.0022511500440442,0.6487553424031842,0.0003915043554859,0.6510064924472285,TCGA-EJ-7315-01Z-00-DX1,TCGA-EJ-7315
59,0.4342583799084825,0.1639777645095464,0.1658160430335822,0.38946772813797,0.1575246187858283,0.1579367078468203,0.1173946347169229,0.0515271667859646,0.0567762261346267,4.919980925828126,9.90378750754512,9.910612112478422,0.0047472192383658,0.69323261374268,0.0003118611178488,0.6979798329810458,TCGA-EJ-7317-01Z-00-DX1,TCGA-EJ-7317
60,0.46510391776232,0.1648987135171026,0.1681838461363169,0.4107765622437,0.1585296397469937,0.1593474977090954,0.1256642748128778,0.0530712883667161,0.0627122701069928,4.948759890378168,9.452815851589886,9.463819123086465,0.0067496409765438,0.6100526567735759,0.0002872187649593,0.6168022977501196,TCGA-EJ-7321-01Z-00-DX1,TCGA-EJ-7321
61,0.4676346979120321,0.1726916259975605,0.1760164069921467,0.393139301687479,0.1662375865131616,0.1668745342642069,0.1609885507993521,0.0535905277097905,0.0640222760534774,4.736198448394495,9.210240366975846,9.221577003902167,0.0046788426020931,0.4103837471783296,0.0007387646213831,0.4150625897804227,TCGA-EJ-7327-01Z-00-DX1,TCGA-EJ-7327
62,0.5763870192604253,0.1821868112732218,0.1990804902423902,0.5287951794266701,0.1755300111323595,0.1791612160950899,0.1842999262345336,0.0582965796554373,0.1052602541980581,5.971261839790463,9.077380244719954,9.121181235656362,0.0234997901804448,0.5248486301780468,0.005934895989449,0.5483484203584917,TCGA-EJ-7328-01Z-00-DX1,TCGA-EJ-7328
63,0.4585044908523559,0.1215857914110052,0.1217438022912685,0.3658375395089388,0.1160021534748375,0.1160301847755908,0.1900378167067475,0.0436359196594233,0.0443747999893326,1.3862943611198906,9.05075830215172,9.051227400319108,0.0003660657087947,0.7801775418687654,0.0,0.7805436075775601,TCGA-EJ-7330-01Z-00-DX1,TCGA-EJ-7330
64,0.4657002010020648,0.1599279506356744,0.1617704509933324,0.3914847898483276,0.1531178531423211,0.1535762988403439,0.1527774221151277,0.0517292089725381,0.0579559274383662,4.488636369732139,9.59430941973946,9.600353375525424,0.0041045980722224,0.6770742055988562,0.0005073098740949,0.6811788036710787,TCGA-EJ-7331-01Z-00-DX1,TCGA-EJ-7331
65,0.4647737722117453,0.1571725455204944,0.159070000847451,0.3913968565315008,0.1497460968792438,0.1502006244659423,0.153756703735364,0.0527110320070404,0.0590375839051044,4.382026634673881,9.464129513404778,9.47031717333574,0.0039658933174697,0.6389549871108468,0.0004957366646837,0.6429208804283165,TCGA-EJ-7782-01Z-00-DX1,TCGA-EJ-7782
66,0.4207841323856264,0.1554654911241675,0.1563217029555882,0.3838002769649028,0.1484540842846036,0.1486074153706431,0.0953611371155004,0.052620235117603,0.0549092177658269,3.688879454113936,9.421816118422711,9.42504844446929,0.0021741493640613,0.6715403848244375,5.4353734101532776e-05,0.6737145341884988,TCGA-EJ-7783-01Z-00-DX1,TCGA-EJ-7783
67,0.4861285274393028,0.1515242095462931,0.1520493078655672,0.4126114211976528,0.1449973062332719,0.1451336064562201,0.1677523823088475,0.0449022755969999,0.047199221582345,2.19722457733622,8.652772485658062,8.654343029563472,0.0007755277897457,0.4934080137871607,8.616975441619992e-05,0.4941835415769065,TCGA-EJ-7784-01Z-00-DX1,TCGA-EJ-7784
68,0.3945292394129293,0.1611932328195661,0.1619450057772925,0.373796130567789,0.1556953025981783,0.1559659207984804,0.0687134882836079,0.0462753159494213,0.0482101653906841,3.737669618283368,9.472242991440478,9.475470039957454,0.0021505376344086,0.6653353814644137,5.120327700972862e-05,0.6674859190988224,TCGA-EJ-7785-01Z-00-DX1,TCGA-EJ-7785
69,0.4738687545702551,0.1697776864838903,0.1732796504314987,0.4127549198269844,0.1633442534133792,0.1641417385824024,0.1367060346808071,0.0530785899690936,0.0636508694891961,5.017279836814925,9.469700127423376,9.481283120423663,0.00686145317399,0.5889489707820239,0.0006361612214295,0.595810423956014,TCGA-EJ-7786-01Z-00-DX1,TCGA-EJ-7786
70,0.594168664001663,0.1936600178729683,0.2322017824096141,0.5654428446292877,0.1859080507978796,0.1951602463424205,0.1941363192187137,0.0616660636563915,0.1449445833129018,5.872117789475417,8.111928063310735,8.213110697596676,0.0290483593813926,0.2728090990917273,0.0092463791833728,0.30185745847312,TCGA-EJ-7788-01Z-00-DX1,TCGA-EJ-7788
71,0.4517738875197001,0.1801228785983177,0.1869971861883101,0.3944845782220363,0.172894677016884,0.1749151531606912,0.1256923712532109,0.0567687906117789,0.0732106420346749,5.587248658400249,9.238344568385784,9.263975921142096,0.0151412044913235,0.5831915617556992,0.0007372122036974,0.5983327662470228,TCGA-EJ-7791-01Z-00-DX1,TCGA-EJ-7791
72,0.4197516626734095,0.1827814021450864,0.1863629096663154,0.3885850536078214,0.1760996844992041,0.1773070241697132,0.086579298014702,0.0555509271159182,0.0631500437280006,5.267858159063328,9.444779883032243,9.46000900222975,0.0089802342267277,0.5851965004860437,0.0001851594685923,0.5941767347127713,TCGA-EJ-7792-01Z-00-DX1,TCGA-EJ-7792
73,0.4315868950226143,0.1844098996645169,0.1860461959733517,0.3819641348719597,0.1785662937164306,0.1789752747677266,0.1315538303381935,0.0513012200199307,0.0559334915750302,3.931825632724325,8.942853006809921,8.949494953477963,0.0034929114444216,0.5241421820423259,0.0003424422984727,0.5276350934867475,TCGA-EJ-7793-01Z-00-DX1,TCGA-EJ-7793
74,0.5032000767757613,0.2391287674371747,0.300423896298601,0.4453674772381782,0.2406971327960491,0.2656431884318589,0.1440800998627008,0.0585805313872047,0.141005056533511,7.805067044258489,9.001469479948689,9.26558584620216,0.1066475370636059,0.3528107473588104,0.0105647580539976,0.4594582844224164,TCGA-EJ-7794-01Z-00-DX1,TCGA-EJ-7794
75,0.4523743541552139,0.1644016119046902,0.1683591424717086,0.3986509862542152,0.1565117402747273,0.1576128534600138,0.1230743450359171,0.0599502952421003,0.0698218681132532,4.7095302013123375,8.982937763741585,8.996775795442296,0.0096664634677349,0.6937211530087957,0.0006095967952625,0.7033876164765305,TCGA-EJ-7797-01Z-00-DX1,TCGA-EJ-7797
76,0.4772499866953686,0.2023569367015193,0.2105233951050823,0.4079334462434053,0.1975089701265096,0.1995387940853834,0.1529166559574856,0.0525493624075194,0.0745062034788936,6.313548046277095,9.7997368515422,9.829894832232757,0.0240041746390676,0.7840059140720125,0.0027830927117759,0.8080100887110802,TCGA-EJ-A46B-01Z-00-DX1,TCGA-EJ-A46B
77,0.4310806858560121,0.1912668309829886,0.1972063547628977,0.3979984641075134,0.1849729122221469,0.1869065610878169,0.0943578219670962,0.0562902634934452,0.0685512470298027,5.98548699493217,9.662116382947596,9.68710942437952,0.0193971803597472,0.7637822070977152,0.0002916869227029,0.7831793874574623,TCGA-EJ-A46E-01Z-00-DX1,TCGA-EJ-A46E
